,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
6021,TXN_4209377,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-02-07,2
6022,TXN_9097321,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-10-02,10
6023,TXN_8258400,Tea,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-09,10
6024,TXN_3267393,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-24,2
6025,TXN_2389110,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-05-30,5
6026,TXN_2704452,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-09-05,9
6027,TXN_4892165,Juice,3.0,3.0,9.0,Cash,In-store,2023-07-27,7
6028,TXN_6588156,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-14,4
6029,TXN_4721830,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-15,11
6030,TXN_6941542,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27,9
6032,TXN_3635874,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-16,3
6033,TXN_1721910,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-21,3
6035,TXN_1120969,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-04-15,4
6036,TXN_4246000,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09,7
6037,TXN_9253541,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-06-04,6
6038,TXN_9699174,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-03,1
6039,TXN_6036409,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-16,2
6040,TXN_5927258,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-18,10
6041,TXN_6027031,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-11-15,11
6042,TXN_4449992,Tea,3.0,1.0,3.0,Digital Wallet,In-store,2023-01-09,1
6044,TXN_1900906,Coffee,5.0,2.0,10.0,Cash,In-store,2023-01-31,1
6045,TXN_7171590,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-04-24,4
6046,TXN_5746203,Tea,5.0,1.5,7.5,Cash,In-store,2023-07-08,7
6047,TXN_1696300,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-05-28,5
6048,TXN_1255476,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-08-28,8
6049,TXN_9403115,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-04-17,4
6050,TXN_4476539,Salad,2.0,5.0,10.0,Cash,In-store,2023-04-19,4
6051,TXN_5263133,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-05-22,5
6052,TXN_8473362,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-22,11
6053,TXN_8402606,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-05-09,5
6054,TXN_6857799,Cookie,4.0,1.0,4.0,Cash,In-store,2023-01-08,1
6055,TXN_9362993,Coffee,3.0,2.0,6.0,Cash,In-store,2023-10-22,10
6056,TXN_7458568,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-09,5
6058,TXN_1959082,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-06-08,6
6060,TXN_4290475,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-20,4
6061,TXN_4561296,Salad,5.0,5.0,25.0,Cash,In-store,2023-11-22,11
6062,TXN_6422545,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-03,11
6063,TXN_6012728,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-05-09,5
6064,TXN_8886678,Tea,5.0,1.5,7.5,Cash,In-store,2023-03-27,3
6065,TXN_5424622,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-07-12,7
6066,TXN_1204426,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-16,1
6067,TXN_1885495,Coffee,4.0,2.0,8.0,Cash,In-store,2023-03-04,3
6068,TXN_3646359,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-07-23,7
6070,TXN_4533186,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-19,4
6071,TXN_3046567,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-07,1
6072,TXN_3594827,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-09,3
6073,TXN_2883054,Cake,4.0,3.0,12.0,Cash,In-store,2023-11-17,11
6074,TXN_1744319,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-03-24,3
6075,TXN_6182856,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-02,4
6076,TXN_7341998,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-18,2
6077,TXN_5438422,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-25,9
6078,TXN_7187128,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-08-24,8
6081,TXN_8946752,Tea,4.0,1.5,6.0,Cash,In-store,2023-06-08,6
6082,TXN_5453217,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-07-11,7
6083,TXN_9340973,Cookie,4.0,1.0,4.0,Cash,In-store,2023-03-07,3
6084,TXN_8562684,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-06-25,6
6086,TXN_2030078,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-10,4
6087,TXN_9490465,Tea,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-06,5
6089,TXN_7077961,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-19,9
6090,TXN_3343585,Cake,1.0,3.0,3.0,Cash,In-store,2023-09-17,9
6091,TXN_7896831,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-04-01,4
6092,TXN_2510233,Tea,2.0,4.0,8.0,Credit Card,In-store,2023-11-04,11
6093,TXN_3541337,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-01,9
6094,TXN_2140056,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-12-07,12
6095,TXN_9629256,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-07,11
6096,TXN_8419985,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-26,8
6097,TXN_6349916,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-09,7
6098,TXN_6568254,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-02-09,2
6099,TXN_1730385,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-03-01,3
6100,TXN_7800576,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-07-13,7
6101,TXN_6935600,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-01-02,1
6102,TXN_1851725,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-02-19,2
6103,TXN_5691112,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-24,3
6104,TXN_9514836,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-03-29,3
6105,TXN_4172649,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-05-19,5
6106,TXN_6504096,Salad,5.0,5.0,25.0,Cash,In-store,2023-09-10,9
6107,TXN_9921708,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-07-20,7
6108,TXN_6361661,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-05,11
6109,TXN_4329116,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-09-29,9
6110,TXN_4142781,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30,1
6111,TXN_6055428,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-02-25,2
6112,TXN_4359885,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-01-16,1
6113,TXN_4255116,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-24,12
6114,TXN_6511482,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-03-17,3
6115,TXN_9672367,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-12-21,12
6116,TXN_1514364,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-01-21,1
6117,TXN_1643122,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-15,5
6118,TXN_2252586,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-09-08,9
6119,TXN_8853027,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-06-21,6
6120,TXN_1489200,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-27,3
6121,TXN_2351890,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-02-27,2
6122,TXN_1026050,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-04-23,4
6123,TXN_3882139,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-28,12
6125,TXN_6149247,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-21,9
6126,TXN_3371429,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-11-01,11
6128,TXN_5722175,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-03-01,3
6129,TXN_4075198,Salad,5.0,5.0,25.0,Cash,In-store,2023-08-27,8
6130,TXN_3865627,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-02-16,2
6132,TXN_2920551,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-11-27,11
6133,TXN_9206923,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-16,11
6134,TXN_6335909,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-21,6
6135,TXN_8107970,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-06-03,6
6137,TXN_8079747,Tea,2.0,5.0,10.0,Digital Wallet,In-store,2023-03-18,3
6138,TXN_2135358,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-28,5
6139,TXN_1313701,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-03,10
6140,TXN_4035669,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-21,4
6143,TXN_6879752,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-10-07,10
6145,TXN_5535579,Coffee,5.0,2.0,10.0,Cash,In-store,2023-12-21,12
6146,TXN_2449402,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-01-29,1
6147,TXN_6097759,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-18,6
6148,TXN_9579740,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-05,3
6149,TXN_3026936,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-19,5
6150,TXN_2532519,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-10,4
6151,TXN_9959765,Juice,4.0,3.0,12.0,Cash,In-store,2023-02-19,2
6152,TXN_9514996,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-25,7
6153,TXN_6757560,Cake,4.0,3.0,12.0,Cash,In-store,2023-08-12,8
6154,TXN_2222893,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-20,12
6155,TXN_4346607,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-03-17,3
6156,TXN_2586830,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-02-12,2
6157,TXN_2706461,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-12-13,12
6158,TXN_1829391,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-10-06,10
6159,TXN_5022805,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-17,12
6160,TXN_6815801,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,3
6161,TXN_2541441,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-09-21,9
6162,TXN_5189465,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-10-04,10
6163,TXN_1217810,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-06,7
6164,TXN_4894647,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-12-26,12
6165,TXN_7622855,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-07-10,7
6166,TXN_3215610,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-14,6
6167,TXN_9931637,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-17,9
6168,TXN_6625294,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-05,3
6169,TXN_4577368,Cake,4.0,3.0,12.0,Cash,In-store,2023-05-29,5
6170,TXN_4158904,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-31,1
6171,TXN_3444569,Tea,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-07,10
6172,TXN_1208926,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-07,12
6173,TXN_8090361,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-03-12,3
6174,TXN_8363628,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-04-07,4
6175,TXN_4761088,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-27,8
6176,TXN_2672126,Tea,3.0,1.0,3.0,Cash,In-store,2023-07-07,7
6179,TXN_2453194,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-18,11
6180,TXN_9970195,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-11-10,11
6181,TXN_4458848,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-30,10
6182,TXN_1606273,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-02,11
6183,TXN_8053946,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-18,9
6184,TXN_7963189,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24,3
6185,TXN_9151273,Tea,2.0,1.5,3.0,Cash,In-store,2023-04-09,4
6186,TXN_4702345,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-01-08,1
6187,TXN_7972349,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-19,4
6188,TXN_4832452,Tea,5.0,1.5,7.5,Cash,In-store,2023-02-05,2
6189,TXN_9314690,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-12-11,12
6190,TXN_3852141,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-08-04,8
6191,TXN_4723529,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-25,3
6192,TXN_9537106,Tea,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-11,10
6193,TXN_6039321,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-02-15,2
6194,TXN_5797307,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-03-16,3
6196,TXN_2262398,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-09-12,9
6197,TXN_9813095,Juice,2.0,3.0,6.0,Cash,In-store,2023-06-12,6
6198,TXN_8627869,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-31,10
6199,TXN_1123346,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-07-31,7
6200,TXN_6729852,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-06-29,6
6201,TXN_9300618,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-03-06,3
6202,TXN_7832527,Cake,3.0,3.0,9.0,Cash,In-store,2023-01-26,1
6203,TXN_4703100,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-01-26,1
6204,TXN_1650385,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-07-24,7
6205,TXN_3632068,Tea,2.0,3.0,6.0,Cash,In-store,2023-08-29,8
6206,TXN_2132434,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-03,6
6207,TXN_3847176,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-07,5
6208,TXN_9691955,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-03,11
6209,TXN_4985415,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-08-01,8
6210,TXN_1172121,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-26,8
6211,TXN_2521185,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-03-20,3
6212,TXN_6233021,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-22,12
6213,TXN_7498795,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,3
6214,TXN_6730130,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-16,10
6215,TXN_8810855,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-30,4
6216,TXN_1599516,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-11,5
6217,TXN_6888839,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-11-19,11
6218,TXN_5970304,Tea,4.0,5.0,20.0,Credit Card,In-store,2023-07-14,7
6219,TXN_4559065,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-03,5
6220,TXN_7637325,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-05-03,5
6221,TXN_9685491,Coffee,4.0,2.0,8.0,Cash,In-store,2023-09-20,9
6222,TXN_1767321,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-24,3
6223,TXN_9046415,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-06-06,6
6224,TXN_3785168,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-01,5
6226,TXN_2696377,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-11,4
6227,TXN_7754382,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-06-28,6
6228,TXN_4602865,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-27,9
6229,TXN_5966765,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-09,11
6230,TXN_4328228,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-01-08,1
6231,TXN_2462604,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-07-13,7
6232,TXN_2897354,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-22,6
6233,TXN_5280256,Tea,5.0,1.0,5.0,Digital Wallet,In-store,2023-07-12,7
6234,TXN_3283631,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-15,3
6235,TXN_8929329,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-29,10
6236,TXN_1328953,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-12-28,12
6237,TXN_4852852,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-06,10
6239,TXN_3344089,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-10,8
6241,TXN_7551280,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-14,4
6242,TXN_5390533,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-18,11
6243,TXN_8487216,Tea,1.0,1.5,1.5,Cash,In-store,2023-07-01,7
6244,TXN_3863163,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-12,10
6245,TXN_4260865,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-02-25,2
6246,TXN_7922471,Cake,3.0,3.0,9.0,Cash,In-store,2023-04-18,4
6248,TXN_3653560,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-01,7
6249,TXN_4075817,Cookie,2.0,1.0,2.0,Cash,In-store,2023-03-18,3
6250,TXN_3715065,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-03-17,3
6251,TXN_9549208,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-30,10
6252,TXN_2919952,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-17,2
6253,TXN_2670824,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-03,3
6254,TXN_7455953,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-05-01,5
6255,TXN_5926432,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-29,6
6256,TXN_8235381,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-01,3
6257,TXN_6206679,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-01,5
6258,TXN_2954630,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-09-30,9
6259,TXN_1402641,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-09-12,9
6260,TXN_6405489,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-04,5
6261,TXN_3003311,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-01,8
6262,TXN_3273540,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-08-21,8
6263,TXN_4570881,Tea,1.0,2.0,2.0,Digital Wallet,In-store,2023-09-14,9
6264,TXN_3421404,Tea,4.0,4.0,16.0,Credit Card,In-store,2023-05-05,5
6265,TXN_8468509,Tea,3.0,4.0,12.0,Credit Card,In-store,2023-06-13,6
6266,TXN_9436342,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-26,11
6268,TXN_1999100,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-08,11
6270,TXN_2406283,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-24,2
6271,TXN_8964166,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-10,11
6272,TXN_1354464,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-18,3
6273,TXN_5582443,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-13,4
6274,TXN_6204081,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-12,7
6276,TXN_8647048,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-03,11
6277,TXN_1689024,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-04-17,4
6278,TXN_5422928,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-20,9
6279,TXN_9855567,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-25,5
6280,TXN_3311860,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-21,11
6281,TXN_4147675,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-01-04,1
6282,TXN_7560178,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-08-17,8
6283,TXN_4677478,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-07-09,7
6284,TXN_3930990,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-27,2
6285,TXN_8675922,Tea,4.0,5.0,20.0,Digital Wallet,In-store,2023-03-31,3
6286,TXN_6621596,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-09-25,9
6287,TXN_8076942,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-29,4
6288,TXN_4367689,Cookie,2.0,1.0,2.0,Cash,In-store,2023-09-30,9
6289,TXN_2941800,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-25,4
6290,TXN_7072581,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-08-12,8
6291,TXN_7809506,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-05,6
6292,TXN_6884558,Tea,1.0,3.0,3.0,Cash,In-store,2023-08-14,8
6293,TXN_6864420,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-18,6
6294,TXN_3109057,Tea,4.0,1.5,6.0,Cash,In-store,2023-11-26,11
6295,TXN_2257337,Cookie,4.0,1.0,4.0,Cash,In-store,2023-07-24,7
6296,TXN_9417344,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-11-09,11
6297,TXN_6503884,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-28,5
6299,TXN_2206639,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-06-29,6
6300,TXN_9337894,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-12-30,12
6301,TXN_7068361,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-12-25,12
6302,TXN_1405124,Tea,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-08-03,8
6304,TXN_5423024,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-30,4
6305,TXN_2802630,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-18,6
6306,TXN_3134595,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-25,2
6307,TXN_2251128,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-06-07,6
6308,TXN_4213071,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-04-10,4
6309,TXN_6220280,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-02-15,2
6310,TXN_4832163,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-17,11
6311,TXN_6663451,Cake,1.0,3.0,3.0,Cash,In-store,2023-08-05,8
6312,TXN_1443928,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-03,12
6313,TXN_1670597,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-05-21,5
6314,TXN_3854210,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-12-30,12
6315,TXN_2165745,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-01-31,1
6316,TXN_3082888,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-20,9
6317,TXN_2294397,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-25,2
6318,TXN_4160784,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-05-20,5
6319,TXN_7248594,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-26,3
6320,TXN_5031020,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-11-25,11
6321,TXN_3059966,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-24,12
6323,TXN_1022220,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-03,8
6324,TXN_7144740,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-07-24,7
6325,TXN_7666945,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-07-07,7
6326,TXN_7880000,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-01-28,1
6327,TXN_4900574,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-06,5
6328,TXN_7838576,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-11-11,11
6329,TXN_1419188,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-11-26,11
6330,TXN_1767201,Tea,5.0,5.0,25.0,Credit Card,In-store,2023-07-12,7
6331,TXN_2964794,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-09,3
6332,TXN_3936162,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-02-26,2
6333,TXN_4432082,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-20,4
6334,TXN_9496791,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19,7
6335,TXN_4194115,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-17,8
6336,TXN_7741707,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-09,5
6338,TXN_4216055,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-12-27,12
6339,TXN_2320493,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-22,3
6340,TXN_4835929,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-10-03,10
6341,TXN_6755791,Coffee,2.0,2.0,4.0,Cash,In-store,2023-04-01,4
6342,TXN_9861432,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-09,12
6343,TXN_8271278,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-01,7
